"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"461",177961,177961,"Acanthurus nubilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"462",178019,178019,"Acanthurus nigrofuscus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"463",177960,177960,"Acanthurus achilles",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"464",177964,177964,"Ctenochaetus marginatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"465",177965,177965,"Acanthurus triostegus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"466",177983,177983,"Naso brachycentron",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"467",177988,177988,"Naso annulatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"468",177989,177989,"Acanthurus xanthopterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"469",178017,178017,"Acanthurus nigricauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"470",178018,178018,"Ctenochaetus flavicauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"471",178022,178022,"Acanthurus pyroferus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"472",177967,177967,"Acanthurus mata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"473",177950,177950,"Naso lituratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"474",177955,177955,"Ctenochaetus binotatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"475",177990,177990,"Naso brevirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"476",177991,177991,"Acanthurus olivaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"477",177993,177993,"Acanthurus lineatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"478",177995,177995,"Acanthurus guttatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"479",178001,178001,"Zebrasoma rostratum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"480",178002,178002,"Naso hexacanthus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"481",178005,178005,"Zebrasoma scopas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"482",178008,178008,"Acanthurus thompsoni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"483",178010,178010,"Zebrasoma veliferum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"484",178011,178011,"Acanthurus leucopareius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"485",178012,178012,"Ctenochaetus striatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"486",178013,178013,"Naso caesius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"487",21856,21856,"Thunnus alalunga",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"488",21857,21857,"Thunnus albacares",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"489",21859,21859,"Thunnus obesus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"490",170314,170314,"Makaira nigricans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"491",170315,170315,"Tetrapturus angustirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"492",23148,23148,"Xiphias gladius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"493",170341,170341,"Thunnus orientalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"494",170336,170336,"Euthynnus affinis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"495",170338,170338,"Istiophorus platypterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"496",170342,170342,"Gymnosarda unicolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","< 200 m",TRUE
"497",170309,170309,"Kajikia audax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"498",170310,170310,"Katsuwonus pelamis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"499",170312,170312,"Istiompax indica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"500",154623,154623,"Cheilinus trilobatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"501",155314,155314,"Pseudocheilinus ocellatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"502",155146,155146,"Anampses melanurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"503",155290,155290,"Scarus schlegeli",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"504",154960,154960,"Scarus oviceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"505",187685,187685,"Thalassoma lutescens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"506",187698,187698,"Hologymnosus annulatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"507",187733,187733,"Thalassoma quinquevittatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"508",187740,187740,"Pseudocheilinus tetrataenia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"509",190688,190688,"Calotomus carolinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"510",190747,190747,"Scarus forsteni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"511",190749,190749,"Scarus pyrrostethus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"512",190726,190726,"Scarus altipinnis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"513",190727,190727,"Chlorurus spilurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"514",190728,190728,"Chlorurus microrhinos",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"515",190731,190731,"Scarus rubroviolaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"516",190736,190736,"Scarus psittacus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"517",187530,187530,"Cymolutes torquatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"518",190745,190745,"Hipposcarus longiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"519",187692,187692,"Macropharyngodon meleagris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"520",187699,187699,"Halichoeres claudia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"521",187737,187737,"Oxycheilinus lineatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"522",187743,187743,"Labropsis polynesica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"523",190740,190740,"Scarus niger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"524",187424,187424,"Stethojulis bandanensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"525",190691,190691,"Cetoscarus ocellatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"526",190694,190694,"Scarus globiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"527",187474,187474,"Halichoeres trimaculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"528",187477,187477,"Pseudocheilinus hexataenia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"529",187490,187490,"Thalassoma amblycephalum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"530",190755,190755,"Scarus frenatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"531",190756,190756,"Leptoscarus vaigiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"532",190762,190762,"Chlorurus frontalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"533",187658,187658,"Pseudocheilinus evanidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"534",187649,187649,"Cheilinus oxycephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"535",187722,187722,"Epibulus insidiator",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"536",187723,187723,"Anampses meleagrides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"537",187523,187523,"Oxycheilinus bimaculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"538",187536,187536,"Gomphosus varius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"539",187396,187396,"Labroides dimidiatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"540",187407,187407,"Wetmorella nigropinnata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"541",187411,187411,"Iniistius pentadactylus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"542",187441,187441,"Novaculichthys taeniourus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"543",187443,187443,"Halichoeres margaritaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"544",187461,187461,"Cirrhilabrus exquisitus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"545",187373,187373,"Hemigymnus fasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"546",187382,187382,"Halichoeres marginatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"547",187383,187383,"Cheilio inermis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"548",187384,187384,"Cheilinus chlorourus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"549",187489,187489,"Stethojulis strigiventer",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"550",187436,187436,"Coris gaimard",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"551",187516,187516,"Bodianus axillaris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"552",187556,187556,"Wetmorella albofasciata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"553",187599,187599,"Cirrhilabrus scottorum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"554",187559,187559,"Thalassoma hardwicke",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"555",187564,187564,"Halichoeres melasmapomus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"556",187586,187586,"Pseudojuloides atavai",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"557",187621,187621,"Pseudocheilinus octotaenia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"558",187626,187626,"Pseudojuloides cerasinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"559",187642,187642,"Pseudocoris aurantiofasciata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"560",187673,187673,"Halichoeres hortulanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"561",187674,187674,"Oxycheilinus unifasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"562",187681,187681,"Cymolutes praetextatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"563",187705,187705,"Iniistius pavo",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"564",187707,187707,"Thalassoma trilobatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"565",187713,187713,"Pseudodax moluccanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"566",187715,187715,"Bodianus anthioides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"567",187716,187716,"Anampses caeruleopunctatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"568",187718,187718,"Oxycheilinus arenatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"569",187746,187746,"Thalassoma purpureum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"570",187755,187755,"Labroides rubrolabiatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"571",187767,187767,"Labroides bicolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"572",187777,187777,"Polylepion russelli",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"573",187782,187782,"Xyrichtys halsteadi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"574",187784,187784,"Anampses twistii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"575",187802,187802,"Coris aygula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"576",190704,190704,"Scarus tricolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"577",22695363,22695363,"Circus approximans",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"578",22695363,22695363,"Circus approximans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"579",22696980,22696980,"Egretta sacra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"580",22698465,22698465,"Fregetta grallaria",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"581",22698465,22698465,"Fregetta grallaria",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"582",22698459,22698459,"Fregetta tropica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"583",22698459,22698459,"Fregetta tropica",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"584",22698393,22698393,"Thalassarche eremita",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"585",22694821,22694821,"Gygis alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"586",22698436,22698436,"Oceanites oceanicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"587",22698471,22698471,"Nesofregetta fuliginosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"588",22693182,22693182,"Numenius tahitiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"589",22698436,22698436,"Oceanites oceanicus",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"590",22694722,22694722,"Onychoprion lunatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"591",22698453,22698453,"Pelagodroma marina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"592",22697925,22697925,"Pseudobulweria rostrata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"593",22698027,22698027,"Pterodroma neglecta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"594",22698001,22698001,"Pterodroma alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"595",22697957,22697957,"Pterodroma cervicalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"596",22698012,22698012,"Pterodroma heraldica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"597",22698027,22698027,"Pterodroma neglecta",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"598",22734070,22734070,"Puffinus bailloni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"599",22698222,22698222,"Puffinus nativitatis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"600",22694571,22694571,"Thalasseus bergii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"601",22694571,22694571,"Thalasseus bergii",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"602",22693305,22693305,"Tringa incana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"603",22693305,22693305,"Tringa incana",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"604",22692705,22692705,"Zapornia tabuensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"605",22728442,22728442,"Pterodroma atrata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"606",104006414,104006414,"Hirundo tahitica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 20 m",TRUE
"607",22698150,22698150,"Procellaria parkinsoni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"608",22728442,22728442,"Pterodroma atrata",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"609",22697975,22697975,"Pterodroma cookii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"610",22697963,22697963,"Pterodroma inexpectata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"611",22697954,22697954,"Pterodroma nigripennis",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"612",22697970,22697970,"Pterodroma leucoptera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
